('port 1',TE,1,'port 1',1,'transmission')
1.994239e+14 2.014861e-03 -7.283565e+00
1.993968e+14 2.090962e-03 -7.432606e+00
1.993697e+14 2.121193e-03 -7.581572e+00
1.993426e+14 2.103962e-03 -7.730506e+00
1.993155e+14 2.038710e-03 -7.879455e+00
1.992884e+14 1.925942e-03 -8.028478e+00
1.992613e+14 1.767240e-03 -8.177659e+00
1.992343e+14 1.565245e-03 -8.327143e+00
1.992072e+14 1.323625e-03 -8.477201e+00
1.991801e+14 1.047006e-03 -8.628437e+00
1.991531e+14 7.409036e-04 -8.782553e+00
1.991261e+14 4.116466e-04 -8.946970e+00
1.990990e+14 6.739443e-05 -9.284530e+00
1.990720e+14 2.892943e-04 -1.229555e+01
1.990450e+14 6.447545e-04 -1.247233e+01
1.990180e+14 9.935057e-04 -1.262846e+01
1.989910e+14 1.327444e-03 -1.278015e+01
1.989640e+14 1.638730e-03 -1.293015e+01
1.989370e+14 1.919880e-03 -1.307932e+01
1.989100e+14 2.163925e-03 -1.322802e+01
1.988830e+14 2.364574e-03 -1.337642e+01
1.988561e+14 2.516372e-03 -1.352463e+01
1.988291e+14 2.614829e-03 -1.367272e+01
1.988022e+14 2.656548e-03 -1.382073e+01
1.987752e+14 2.639320e-03 -1.396870e+01
1.987483e+14 2.562197e-03 -1.411669e+01
1.987213e+14 2.425544e-03 -1.426475e+01
1.986944e+14 2.231058e-03 -1.441297e+01
1.986675e+14 1.981761e-03 -1.456149e+01
1.986406e+14 1.681963e-03 -1.471057e+01
1.986137e+14 1.337199e-03 -1.486080e+01
1.985868e+14 9.541394e-04 -1.501382e+01
1.985599e+14 5.405143e-04 -1.517654e+01
1.985330e+14 1.060476e-04 -1.547206e+01
1.985062e+14 3.451394e-04 -1.851981e+01
1.984793e+14 7.968708e-04 -1.869874e+01
1.984525e+14 1.242006e-03 -1.885440e+01
1.984256e+14 1.670250e-03 -1.900529e+01
1.983988e+14 2.071588e-03 -1.915439e+01
1.983719e+14 2.436377e-03 -1.930261e+01
1.983451e+14 2.755554e-03 -1.945033e+01
1.983183e+14 3.020840e-03 -1.959774e+01
1.982915e+14 3.224946e-03 -1.974495e+01
1.982647e+14 3.361755e-03 -1.989202e+01
1.982379e+14 3.426484e-03 -2.003901e+01
1.982111e+14 3.415823e-03 -2.018595e+01
1.981843e+14 3.328047e-03 -2.033289e+01
1.981575e+14 3.163091e-03 -2.047990e+01
1.981307e+14 2.922598e-03 -2.062704e+01
1.981040e+14 2.609926e-03 -2.077446e+01
1.980772e+14 2.230120e-03 -2.092239e+01
1.980505e+14 1.789847e-03 -2.107139e+01
1.980237e+14 1.297307e-03 -2.122288e+01
1.979970e+14 7.621295e-04 -2.138265e+01
1.979703e+14 1.960231e-04 -2.162500e+01
1.979436e+14 3.939752e-04 -2.471854e+01
1.979168e+14 9.886883e-04 -2.490314e+01
1.978901e+14 1.578372e-03 -2.505854e+01
1.978634e+14 2.149410e-03 -2.520858e+01
1.978368e+14 2.688479e-03 -2.535668e+01
1.978101e+14 3.182611e-03 -2.550385e+01
1.977834e+14 3.619463e-03 -2.565050e+01
1.977567e+14 3.987601e-03 -2.579682e+01
1.977301e+14 4.276771e-03 -2.594293e+01
1.977034e+14 4.478158e-03 -2.608889e+01
1.976768e+14 4.584623e-03 -2.623475e+01
1.976501e+14 4.590905e-03 -2.638057e+01
1.976235e+14 4.493791e-03 -2.652637e+01
1.975969e+14 4.292254e-03 -2.667223e+01
1.975702e+14 3.987537e-03 -2.681821e+01
1.975436e+14 3.583200e-03 -2.696444e+01
1.975170e+14 3.085114e-03 -2.711115e+01
1.974904e+14 2.501408e-03 -2.725883e+01
1.974638e+14 1.842377e-03 -2.740878e+01
1.974373e+14 1.120371e-03 -2.756587e+01
1.974107e+14 3.503078e-04 -2.777930e+01
1.973841e+14 4.574707e-04 -3.088949e+01
1.973576e+14 1.277902e-03 -3.108320e+01
1.973310e+14 2.097804e-03 -3.123849e+01
1.973045e+14 2.898256e-03 -3.138764e+01
1.972779e+14 3.660642e-03 -3.153466e+01
1.972514e+14 4.366605e-03 -3.168067e+01
1.972249e+14 4.998415e-03 -3.182611e+01
1.971983e+14 5.539373e-03 -3.197120e+01
1.971718e+14 5.974209e-03 -3.211605e+01
1.971453e+14 6.289463e-03 -3.226074e+01
1.971188e+14 6.473850e-03 -3.240532e+01
1.970923e+14 6.518586e-03 -3.254982e+01
1.970659e+14 6.417674e-03 -3.269430e+01
1.970394e+14 6.168141e-03 -3.283881e+01
1.970129e+14 5.770224e-03 -3.298341e+01
1.969865e+14 5.227493e-03 -3.312823e+01
1.969600e+14 4.546907e-03 -3.327345e+01
1.969336e+14 3.738805e-03 -3.341953e+01
1.969071e+14 2.816835e-03 -3.356752e+01
1.968807e+14 1.797843e-03 -3.372116e+01
1.968543e+14 7.021932e-04 -3.390846e+01
1.968278e+14 4.544657e-04 -3.700983e+01
1.968014e+14 1.635211e-03 -3.723358e+01
1.967750e+14 2.822144e-03 -3.738971e+01
1.967486e+14 3.986148e-03 -3.753800e+01
1.967222e+14 5.098706e-03 -3.768376e+01
1.966958e+14 6.131197e-03 -3.782836e+01
1.966695e+14 7.055419e-03 -3.797233e+01
1.966431e+14 7.844189e-03 -3.811589e+01
1.966167e+14 8.471968e-03 -3.825919e+01
1.965904e+14 8.915465e-03 -3.840230e+01
1.965640e+14 9.154239e-03 -3.854528e+01
1.965377e+14 9.171245e-03 -3.868820e+01
1.965114e+14 8.953351e-03 -3.883111e+01
1.964850e+14 8.491786e-03 -3.897408e+01
1.964587e+14 7.782510e-03 -3.911726e+01
1.964324e+14 6.826514e-03 -3.926089e+01
1.964061e+14 5.630016e-03 -3.940548e+01
1.963798e+14 4.204576e-03 -3.955242e+01
1.963535e+14 2.567205e-03 -3.970714e+01
1.963272e+14 7.425060e-04 -3.993180e+01
1.963009e+14 1.257495e-03 -4.302863e+01
1.962747e+14 3.379967e-03 -4.321308e+01
1.962484e+14 5.601195e-03 -4.336421e+01
1.962222e+14 7.881650e-03 -4.350949e+01
1.961959e+14 1.018038e-02 -4.365263e+01
1.961697e+14 1.245503e-02 -4.379470e+01
1.961434e+14 1.466274e-02 -4.393610e+01
1.961172e+14 1.676127e-02 -4.407705e+01
1.960910e+14 1.871015e-02 -4.421763e+01
1.960648e+14 2.047198e-02 -4.435791e+01
1.960386e+14 2.201371e-02 -4.449793e+01
1.960124e+14 2.330797e-02 -4.463768e+01
1.959862e+14 2.433441e-02 -4.477719e+01
1.959600e+14 2.508105e-02 -4.491645e+01
1.959338e+14 2.554554e-02 -4.505546e+01
1.959076e+14 2.573644e-02 -4.519419e+01
1.958815e+14 2.567433e-02 -4.533263e+01
1.958553e+14 2.539295e-02 -4.547074e+01
1.958292e+14 2.494008e-02 -4.560850e+01
1.958030e+14 2.437837e-02 -4.574586e+01
1.957769e+14 2.378596e-02 -4.588275e+01
1.957507e+14 2.325691e-02 -4.601911e+01
1.957246e+14 2.290146e-02 -4.615487e+01
1.956985e+14 2.284599e-02 -4.628997e+01
1.956724e+14 2.323280e-02 -4.642439e+01
1.956463e+14 2.421962e-02 -4.655813e+01
1.956202e+14 2.597877e-02 -4.669128e+01
1.955941e+14 2.869610e-02 -4.682392e+01
1.955680e+14 3.256954e-02 -4.695612e+01
1.955420e+14 3.780724e-02 -4.708789e+01
1.955159e+14 4.462518e-02 -4.721919e+01
1.954898e+14 5.324416e-02 -4.734992e+01
1.954638e+14 6.388593e-02 -4.747995e+01
1.954377e+14 7.676812e-02 -4.760913e+01
1.954117e+14 9.209792e-02 -4.773731e+01
1.953856e+14 1.100639e-01 -4.786437e+01
1.953596e+14 1.308261e-01 -4.799020e+01
1.953336e+14 1.545035e-01 -4.811469e+01
1.953076e+14 1.811608e-01 -4.823780e+01
1.952816e+14 2.107924e-01 -4.835950e+01
1.952556e+14 2.433075e-01 -4.847985e+01
1.952296e+14 2.785165e-01 -4.859894e+01
1.952036e+14 3.161220e-01 -4.871696e+01
1.951776e+14 3.557172e-01 -4.883418e+01
1.951517e+14 3.967938e-01 -4.895094e+01
1.951257e+14 4.387610e-01 -4.906765e+01
1.950997e+14 4.809765e-01 -4.918480e+01
1.950738e+14 5.227842e-01 -4.930291e+01
1.950479e+14 5.635560e-01 -4.942250e+01
1.950219e+14 6.027307e-01 -4.954410e+01
1.949960e+14 6.398449e-01 -4.966816e+01
1.949701e+14 6.745516e-01 -4.979509e+01
1.949441e+14 7.066259e-01 -4.992522e+01
1.949182e+14 7.359591e-01 -5.005877e+01
1.948923e+14 7.625433e-01 -5.019590e+01
1.948664e+14 7.864520e-01 -5.033667e+01
1.948406e+14 8.078184e-01 -5.048108e+01
1.948147e+14 8.268154e-01 -5.062907e+01
1.947888e+14 8.436380e-01 -5.078052e+01
1.947629e+14 8.584897e-01 -5.093531e+01
1.947371e+14 8.715718e-01 -5.109325e+01
1.947112e+14 8.830771e-01 -5.125418e+01
1.946854e+14 8.931850e-01 -5.141790e+01
1.946595e+14 9.020592e-01 -5.158422e+01
1.946337e+14 9.098471e-01 -5.175295e+01
1.946079e+14 9.166796e-01 -5.192390e+01
1.945821e+14 9.226724e-01 -5.209690e+01
1.945562e+14 9.279263e-01 -5.227176e+01
1.945304e+14 9.325292e-01 -5.244834e+01
1.945046e+14 9.365573e-01 -5.262645e+01
1.944788e+14 9.400763e-01 -5.280597e+01
1.944531e+14 9.431426e-01 -5.298674e+01
1.944273e+14 9.458045e-01 -5.316863e+01
1.944015e+14 9.481033e-01 -5.335151e+01
1.943757e+14 9.500738e-01 -5.353526e+01
1.943500e+14 9.517455e-01 -5.371975e+01
1.943242e+14 9.531430e-01 -5.390489e+01
1.942985e+14 9.542865e-01 -5.409055e+01
1.942728e+14 9.551925e-01 -5.427664e+01
1.942470e+14 9.558737e-01 -5.446304e+01
1.942213e+14 9.563397e-01 -5.464967e+01
1.941956e+14 9.565971e-01 -5.483642e+01
1.941699e+14 9.566496e-01 -5.502319e+01
1.941442e+14 9.564980e-01 -5.520988e+01
1.941185e+14 9.561405e-01 -5.539641e+01
1.940928e+14 9.555724e-01 -5.558267e+01
1.940671e+14 9.547859e-01 -5.576857e+01
1.940414e+14 9.537705e-01 -5.595400e+01
1.940158e+14 9.525120e-01 -5.613886e+01
1.939901e+14 9.509930e-01 -5.632305e+01
1.939644e+14 9.491918e-01 -5.650646e+01
1.939388e+14 9.470824e-01 -5.668897e+01
1.939132e+14 9.446339e-01 -5.687047e+01
1.938875e+14 9.418097e-01 -5.705084e+01
1.938619e+14 9.385669e-01 -5.722995e+01
1.938363e+14 9.348553e-01 -5.740766e+01
1.938107e+14 9.306165e-01 -5.758384e+01
1.937850e+14 9.257829e-01 -5.775834e+01
1.937594e+14 9.202763e-01 -5.793100e+01
1.937339e+14 9.140069e-01 -5.810166e+01
1.937083e+14 9.068721e-01 -5.827015e+01
1.936827e+14 8.987551e-01 -5.843631e+01
1.936571e+14 8.895241e-01 -5.859994e+01
1.936315e+14 8.790323e-01 -5.876087e+01
1.936060e+14 8.671173e-01 -5.891892e+01
1.935804e+14 8.536034e-01 -5.907391e+01
1.935549e+14 8.383038e-01 -5.922567e+01
1.935293e+14 8.210258e-01 -5.937407e+01
1.935038e+14 8.015785e-01 -5.951897e+01
1.934783e+14 7.797831e-01 -5.966030e+01
1.934528e+14 7.554872e-01 -5.979800e+01
1.934272e+14 7.285814e-01 -5.993211e+01
1.934017e+14 6.990662e-01 -6.006252e+01
1.933762e+14 6.669878e-01 -6.018940e+01
1.933507e+14 6.324336e-01 -6.031320e+01
1.933253e+14 5.956438e-01 -6.043426e+01
1.932998e+14 5.569701e-01 -6.055296e+01
1.932743e+14 5.168681e-01 -6.066977e+01
1.932488e+14 4.758778e-01 -6.078516e+01
1.932234e+14 4.345941e-01 -6.089963e+01
1.931979e+14 3.936309e-01 -6.101368e+01
1.931725e+14 3.535843e-01 -6.112774e+01
1.931470e+14 3.149988e-01 -6.124220e+01
1.931216e+14 2.783413e-01 -6.135737e+01
1.930962e+14 2.439848e-01 -6.147351e+01
1.930708e+14 2.122022e-01 -6.159077e+01
1.930453e+14 1.831680e-01 -6.170926e+01
1.930199e+14 1.569666e-01 -6.182901e+01
1.929945e+14 1.336048e-01 -6.195002e+01
1.929691e+14 1.130251e-01 -6.207223e+01
1.929438e+14 9.511962e-02 -6.219557e+01
1.929184e+14 7.974262e-02 -6.231992e+01
1.928930e+14 6.672151e-02 -6.244517e+01
1.928676e+14 5.586602e-02 -6.257119e+01
1.928423e+14 4.697564e-02 -6.269784e+01
1.928169e+14 3.984548e-02 -6.282499e+01
1.927916e+14 3.427093e-02 -6.295255e+01
1.927662e+14 3.005127e-02 -6.308045e+01
1.927409e+14 2.699239e-02 -6.320869e+01
1.927156e+14 2.490904e-02 -6.333730e+01
1.926903e+14 2.362648e-02 -6.346637e+01
1.926650e+14 2.298182e-02 -6.359596e+01
1.926396e+14 2.282500e-02 -6.372613e+01
1.926143e+14 2.301950e-02 -6.385687e+01
1.925891e+14 2.344287e-02 -6.398813e+01
1.925638e+14 2.398696e-02 -6.411986e+01
1.925385e+14 2.455794e-02 -6.425199e+01
1.925132e+14 2.507620e-02 -6.438446e+01
1.924879e+14 2.547603e-02 -6.451723e+01
1.924627e+14 2.570507e-02 -6.465025e+01
1.924374e+14 2.572377e-02 -6.478349e+01
1.924122e+14 2.550458e-02 -6.491694e+01
1.923869e+14 2.503113e-02 -6.505056e+01
1.923617e+14 2.429725e-02 -6.518435e+01
1.923365e+14 2.330600e-02 -6.531830e+01
1.923113e+14 2.206854e-02 -6.545241e+01
1.922861e+14 2.060313e-02 -6.558668e+01
1.922608e+14 1.893391e-02 -6.572113e+01
1.922356e+14 1.708986e-02 -6.585578e+01
1.922105e+14 1.510367e-02 -6.599068e+01
1.921853e+14 1.301065e-02 -6.612591e+01
1.921601e+14 1.084775e-02 -6.626162e+01
1.921349e+14 8.652519e-03 -6.639809e+01
1.921097e+14 6.462255e-03 -6.653599e+01
1.920846e+14 4.313184e-03 -6.667726e+01
1.920594e+14 2.239954e-03 -6.683051e+01
1.920343e+14 2.848227e-04 -6.723579e+01
1.920091e+14 1.562339e-03 -7.014736e+01
1.919840e+14 3.231501e-03 -7.031089e+01
1.919589e+14 4.719502e-03 -7.045428e+01
1.919338e+14 6.008621e-03 -7.059322e+01
1.919086e+14 7.086018e-03 -7.073049e+01
1.918835e+14 7.943321e-03 -7.086698e+01
1.918584e+14 8.576538e-03 -7.100306e+01
1.918333e+14 8.985933e-03 -7.113890e+01
1.918083e+14 9.175838e-03 -7.127462e+01
1.917832e+14 9.154395e-03 -7.141028e+01
1.917581e+14 8.933244e-03 -7.154594e+01
1.917330e+14 8.527159e-03 -7.168164e+01
1.917080e+14 7.953637e-03 -7.181742e+01
1.916829e+14 7.232470e-03 -7.195336e+01
1.916579e+14 6.385273e-03 -7.208956e+01
1.916328e+14 5.435021e-03 -7.222619e+01
1.916078e+14 4.405562e-03 -7.236359e+01
1.915828e+14 3.321161e-03 -7.250255e+01
1.915577e+14 2.206054e-03 -7.264545e+01
1.915327e+14 1.084223e-03 -7.280437e+01
1.915077e+14 5.585636e-05 -7.490310e+01
1.914827e+14 1.094644e-03 -7.612354e+01
1.914577e+14 2.106891e-03 -7.628095e+01
1.914327e+14 3.044716e-03 -7.642358e+01
1.914077e+14 3.892136e-03 -7.656244e+01
1.913828e+14 4.635769e-03 -7.669980e+01
1.913578e+14 5.264802e-03 -7.683640e+01
1.913328e+14 5.771054e-03 -7.697259e+01
1.913079e+14 6.149018e-03 -7.710852e+01
1.912829e+14 6.395850e-03 -7.724429e+01
1.912580e+14 6.511315e-03 -7.737996e+01
1.912330e+14 6.497688e-03 -7.751558e+01
1.912081e+14 6.359614e-03 -7.765118e+01
1.911832e+14 6.103928e-03 -7.778680e+01
1.911583e+14 5.739451e-03 -7.792248e+01
1.911333e+14 5.276745e-03 -7.805826e+01
1.911084e+14 4.727858e-03 -7.819422e+01
1.910835e+14 4.106044e-03 -7.833050e+01
1.910586e+14 3.425477e-03 -7.846730e+01
1.910338e+14 2.700958e-03 -7.860512e+01
1.910089e+14 1.947626e-03 -7.874518e+01
1.909840e+14 1.180714e-03 -7.889186e+01
1.909591e+14 4.157604e-04 -7.908136e+01
1.909343e+14 3.378105e-04 -8.217044e+01
1.909094e+14 1.057632e-03 -8.237593e+01
1.908846e+14 1.736565e-03 -8.252383e+01
1.908597e+14 2.362272e-03 -8.266415e+01
1.908349e+14 2.924558e-03 -8.280199e+01
1.908101e+14 3.414791e-03 -8.293872e+01
1.907853e+14 3.825961e-03 -8.307484e+01
1.907604e+14 4.152748e-03 -8.321062e+01
1.907356e+14 4.391560e-03 -8.334617e+01
1.907108e+14 4.540543e-03 -8.348157e+01
1.906860e+14 4.599564e-03 -8.361689e+01
1.906612e+14 4.570153e-03 -8.375215e+01
1.906365e+14 4.455427e-03 -8.388739e+01
1.906117e+14 4.259984e-03 -8.402266e+01
1.905869e+14 3.989772e-03 -8.415798e+01
1.905622e+14 3.651944e-03 -8.429341e+01
1.905374e+14 3.254687e-03 -8.442905e+01
1.905126e+14 2.807045e-03 -8.456503e+01
1.904879e+14 2.318732e-03 -8.470162e+01
1.904632e+14 1.799933e-03 -8.483943e+01
1.904384e+14 1.261120e-03 -8.498005e+01
1.904137e+14 7.128978e-04 -8.513008e+01
1.903890e+14 1.668372e-04 -8.538134e+01
1.903643e+14 3.725140e-04 -8.843736e+01
1.903396e+14 8.879818e-04 -8.861135e+01
1.903149e+14 1.374245e-03 -8.875595e+01
1.902902e+14 1.822809e-03 -8.889499e+01
1.902655e+14 2.226343e-03 -8.903202e+01
1.902408e+14 2.578571e-03 -8.916808e+01
1.902161e+14 2.874324e-03 -8.930362e+01
1.901915e+14 3.109606e-03 -8.943883e+01
1.901668e+14 3.281625e-03 -8.957383e+01
1.901422e+14 3.388818e-03 -8.970869e+01
1.901175e+14 3.430839e-03 -8.984346e+01
1.900929e+14 3.408540e-03 -8.997818e+01
1.900682e+14 3.323917e-03 -9.011289e+01
1.900436e+14 3.180047e-03 -9.024761e+01
1.900190e+14 2.981006e-03 -9.038238e+01
1.899944e+14 2.731768e-03 -9.051728e+01
1.899698e+14 2.438092e-03 -9.065237e+01
1.899452e+14 2.106401e-03 -9.078780e+01
1.899206e+14 1.743648e-03 -9.092385e+01
1.898960e+14 1.357181e-03 -9.106111e+01
1.898714e+14 9.546085e-04 -9.120119e+01
1.898468e+14 5.436934e-04 -9.135057e+01
1.898222e+14 1.329393e-04 -9.159526e+01
1.897977e+14 2.742659e-04 -9.465371e+01
1.897731e+14 6.650300e-04 -9.482925e+01
1.897486e+14 1.035389e-03 -9.497362e+01
1.897240e+14 1.378852e-03 -9.511220e+01
1.896995e+14 1.689768e-03 -9.524870e+01
1.896749e+14 1.963230e-03 -9.538421e+01
1.896504e+14 2.195120e-03 -9.551918e+01
1.896259e+14 2.382166e-03 -9.565380e+01
1.896014e+14 2.521975e-03 -9.578821e+01
1.895769e+14 2.613056e-03 -9.592247e+01
1.895524e+14 2.654827e-03 -9.605664e+01
1.895279e+14 2.647600e-03 -9.619074e+01
1.895034e+14 2.592559e-03 -9.632482e+01
1.894789e+14 2.491717e-03 -9.645891e+01
1.894544e+14 2.347861e-03 -9.659304e+01
1.894300e+14 2.164487e-03 -9.672727e+01
1.894055e+14 1.945720e-03 -9.686167e+01
1.893810e+14 1.696229e-03 -9.699637e+01
1.893566e+14 1.421132e-03 -9.713161e+01
1.893321e+14 1.125893e-03 -9.726787e+01
1.893077e+14 8.162291e-04 -9.740641e+01
1.892833e+14 4.980152e-04 -9.755169e+01
1.892588e+14 1.774023e-04 -9.774031e+01
1.892344e+14 1.420317e-04 -1.008221e+02
1.892100e+14 4.507457e-04 -1.010289e+02
1.891856e+14 7.458753e-04 -1.011756e+02
1.891612e+14 1.022030e-03 -1.013143e+02
1.891368e+14 1.274618e-03 -1.014505e+02
1.891124e+14 1.499589e-03 -1.015855e+02
1.890880e+14 1.693470e-03 -1.017199e+02
1.890637e+14 1.853413e-03 -1.018539e+02
1.890393e+14 1.977227e-03 -1.019877e+02
1.890149e+14 2.063406e-03 -1.021213e+02
1.889906e+14 2.111142e-03 -1.022548e+02
1.889662e+14 2.120319e-03 -1.023882e+02
1.889419e+14 2.091508e-03 -1.025215e+02
1.889175e+14 2.025938e-03 -1.026549e+02
1.888932e+14 1.925465e-03 -1.027883e+02
1.888689e+14 1.792523e-03 -1.029218e+02
1.888446e+14 1.630072e-03 -1.030554e+02
1.888203e+14 1.441536e-03 -1.031892e+02
1.887960e+14 1.230734e-03 -1.033235e+02
1.887717e+14 1.001803e-03 -1.034585e+02
1.887474e+14 7.591276e-04 -1.035951e+02
1.887231e+14 5.072575e-04 -1.037358e+02
1.886988e+14 2.508827e-04 -1.038929e+02
1.886745e+14 1.353550e-05 -1.060016e+02
1.886502e+14 2.582173e-04 -1.072041e+02
1.886260e+14 5.011906e-04 -1.073595e+02
1.886017e+14 7.312492e-04 -1.074997e+02
1.885775e+14 9.445044e-04 -1.076359e+02
1.885532e+14 1.137487e-03 -1.077706e+02
1.885290e+14 1.307155e-03 -1.079045e+02
1.885048e+14 1.450933e-03 -1.080380e+02
1.884805e+14 1.566743e-03 -1.081711e+02
1.884563e+14 1.653037e-03 -1.083040e+02
1.884321e+14 1.708808e-03 -1.084368e+02
1.884079e+14 1.733600e-03 -1.085696e+02
1.883837e+14 1.727507e-03 -1.087022e+02
1.883595e+14 1.691159e-03 -1.088349e+02
1.883353e+14 1.625702e-03 -1.089675e+02
1.883111e+14 1.532771e-03 -1.091002e+02
1.882870e+14 1.414448e-03 -1.092330e+02
1.882628e+14 1.273225e-03 -1.093660e+02
1.882386e+14 1.111945e-03 -1.094992e+02
1.882145e+14 9.337548e-04 -1.096330e+02
1.881903e+14 7.420420e-04 -1.097678e+02
1.881662e+14 5.403748e-04 -1.099049e+02
1.881420e+14 3.324499e-04 -1.100484e+02
1.881179e+14 1.221598e-04 -1.102324e+02
1.880938e+14 8.824211e-05 -1.133096e+02
1.880697e+14 2.924985e-04 -1.135211e+02
1.880455e+14 4.888473e-04 -1.136667e+02
1.880214e+14 6.737180e-04 -1.138041e+02
1.879973e+14 8.440561e-04 -1.139389e+02
1.879732e+14 9.971289e-04 -1.140725e+02
1.879492e+14 1.130551e-03 -1.142055e+02
1.879251e+14 1.242317e-03 -1.143380e+02
1.879010e+14 1.330828e-03 -1.144704e+02
1.878769e+14 1.394914e-03 -1.146025e+02
1.878529e+14 1.433842e-03 -1.147345e+02
1.878288e+14 1.447326e-03 -1.148665e+02
1.878047e+14 1.435525e-03 -1.149984e+02
1.877807e+14 1.399028e-03 -1.151303e+02
1.877567e+14 1.338840e-03 -1.152622e+02
1.877326e+14 1.256358e-03 -1.153942e+02
1.877086e+14 1.153342e-03 -1.155263e+02
1.876846e+14 1.031875e-03 -1.156586e+02
1.876606e+14 8.943250e-04 -1.157912e+02
1.876366e+14 7.433015e-04 -1.159244e+02
1.876126e+14 5.816049e-04 -1.160588e+02
1.875886e+14 4.121800e-04 -1.161960e+02
1.875646e+14 2.380791e-04 -1.163422e+02
1.875406e+14 6.268257e-05 -1.165729e+02
1.875166e+14 1.126344e-04 -1.196355e+02
1.874926e+14 2.825118e-04 -1.198118e+02
1.874687e+14 4.453194e-04 -1.199537e+02
1.874447e+14 5.982514e-04 -1.200896e+02
1.874208e+14 7.388136e-04 -1.202233e+02
1.873968e+14 8.647718e-04 -1.203560e+02
1.873729e+14 9.741769e-04 -1.204881e+02
1.873489e+14 1.065392e-03 -1.206199e+02
1.873250e+14 1.137115e-03 -1.207514e+02
1.873011e+14 1.188395e-03 -1.208828e+02
1.872772e+14 1.218643e-03 -1.210141e+02
1.872533e+14 1.227637e-03 -1.211453e+02
('port 2',TE,1,'port 2',1,'transmission')
(500,3)
1.999950e+14 6.123137e-05 -2.707216e+00
1.999677e+14 3.916740e-05 -2.866454e+00
1.999404e+14 1.974197e-05 -3.033630e+00
1.999132e+14 4.545132e-06 -3.263477e+00
1.998859e+14 4.762039e-06 -6.393894e+00
1.998587e+14 6.231424e-06 -6.616104e+00
1.998315e+14 2.142625e-06 -9.618087e+00
1.998042e+14 2.221783e-05 -9.991847e+00
1.997770e+14 5.630792e-05 -1.016320e+01
1.997498e+14 1.065434e-04 -1.032317e+01
1.997226e+14 1.751167e-04 -1.047968e+01
1.996954e+14 2.642084e-04 -1.063463e+01
1.996682e+14 3.759555e-04 -1.078872e+01
1.996411e+14 5.124181e-04 -1.094226e+01
1.996139e+14 6.755477e-04 -1.109542e+01
1.995867e+14 8.671536e-04 -1.124831e+01
1.995596e+14 1.088871e-03 -1.140099e+01
1.995324e+14 1.342127e-03 -1.155351e+01
1.995053e+14 1.628116e-03 -1.170588e+01
1.994781e+14 1.947762e-03 -1.185813e+01
1.994510e+14 2.301702e-03 -1.201027e+01
1.994239e+14 2.690256e-03 -1.216232e+01
1.993968e+14 3.113406e-03 -1.231428e+01
1.993697e+14 3.570786e-03 -1.246616e+01
1.993426e+14 4.061660e-03 -1.261797e+01
1.993155e+14 4.584920e-03 -1.276970e+01
1.992884e+14 5.139077e-03 -1.292137e+01
1.992613e+14 5.722263e-03 -1.307297e+01
1.992343e+14 6.332238e-03 -1.322452e+01
1.992072e+14 6.966394e-03 -1.337600e+01
1.991801e+14 7.621776e-03 -1.352742e+01
1.991531e+14 8.295095e-03 -1.367878e+01
1.991261e+14 8.982759e-03 -1.383009e+01
1.990990e+14 9.680892e-03 -1.398134e+01
1.990720e+14 1.038538e-02 -1.413253e+01
1.990450e+14 1.109188e-02 -1.428368e+01
1.990180e+14 1.179591e-02 -1.443477e+01
1.989910e+14 1.249282e-02 -1.458581e+01
1.989640e+14 1.317791e-02 -1.473680e+01
1.989370e+14 1.384643e-02 -1.488774e+01
1.989100e+14 1.449363e-02 -1.503862e+01
1.988830e+14 1.511484e-02 -1.518946e+01
1.988561e+14 1.570547e-02 -1.534025e+01
1.988291e+14 1.626111e-02 -1.549099e+01
1.988022e+14 1.677754e-02 -1.564167e+01
1.987752e+14 1.725078e-02 -1.579231e+01
1.987483e+14 1.767716e-02 -1.594290e+01
1.987213e+14 1.805332e-02 -1.609344e+01
1.986944e+14 1.837627e-02 -1.624394e+01
1.986675e+14 1.864342e-02 -1.639438e+01
1.986406e+14 1.885261e-02 -1.654477e+01
1.986137e+14 1.900212e-02 -1.669511e+01
1.985868e+14 1.909072e-02 -1.684541e+01
1.985599e+14 1.911765e-02 -1.699565e+01
1.985330e+14 1.908263e-02 -1.714585e+01
1.985062e+14 1.898590e-02 -1.729599e+01
1.984793e+14 1.882817e-02 -1.744609e+01
1.984525e+14 1.861067e-02 -1.759614e+01
1.984256e+14 1.833506e-02 -1.774614e+01
1.983988e+14 1.800348e-02 -1.789609e+01
1.983719e+14 1.761848e-02 -1.804599e+01
1.983451e+14 1.718303e-02 -1.819584e+01
1.983183e+14 1.670046e-02 -1.834564e+01
1.982915e+14 1.617443e-02 -1.849540e+01
1.982647e+14 1.560889e-02 -1.864510e+01
1.982379e+14 1.500806e-02 -1.879476e+01
1.982111e+14 1.437633e-02 -1.894437e+01
1.981843e+14 1.371827e-02 -1.909393e+01
1.981575e+14 1.303857e-02 -1.924344e+01
1.981307e+14 1.234197e-02 -1.939291e+01
1.981040e+14 1.163323e-02 -1.954233e+01
1.980772e+14 1.091707e-02 -1.969170e+01
1.980505e+14 1.019816e-02 -1.984102e+01
1.980237e+14 9.481021e-03 -1.999031e+01
1.979970e+14 8.770029e-03 -2.013954e+01
1.979703e+14 8.069350e-03 -2.028874e+01
1.979436e+14 7.382919e-03 -2.043790e+01
1.979168e+14 6.714397e-03 -2.058702e+01
