.HEADER
..NAMES
wavelength,transmission,transmission,angle,group delay,group velocity,dispersion,loss,gain
..UNITS
m,TE transmission,TE transmission,TE angle (rad),TE group delay (s),TE group velocity (m/s),TE dispersion (s/m),TE loss (dB),TE gain (dB)
..DATATYPES
double,complex,complex,double,double,double,double,double,double
..WAVEFORM_TYPES
,analog,analog,analog,analog,analog,analog,analog,analog
..AXIS_SPACING
linear
..FOLDER_NAME
input_1_mode_1
.DATA
1.548733945942198e-06,0.2102885256007755,-0.4084431696495635,155.9842962807184,4.139825032059772e-12,241556102554.037,-0.0001471636823221219,6.75620638208469,-6.75620638208469
1.548767236656082e-06,0.165257096318696,-0.4295128550921009,155.8761315566272,4.134626056534726e-12,241859840848.1251,-0.0001651738120337953,6.740920877693891,-6.740920877693891
1.548800528801193e-06,0.1181792469758779,-0.4455482237112132,155.7681105913048,4.128853332113458e-12,242197995318.0185,-0.0001816178120340357,6.726828537673142,-6.726828537673142
1.548833822377625e-06,0.06963314177321492,-0.4563740026647851,155.6602477035566,4.122641119176445e-12,242562952023.2807,-0.0001915598422608314,6.713635562609426,-6.713635562609426
1.548867117385469e-06,0.02020422677804464,-0.4618840663526358,155.5525515539535,4.116242988999121e-12,242939982569.6766,-0.0001927698309948214,6.70103829361449,-6.70103829361449
1.548900413824817e-06,-0.02952424503303206,-0.4620389190255844,155.4450232029119,4.109942800527606e-12,243312388647.2646,-0.0001856604839391503,6.688731817867324,-6.688731817867324
1.548933711695762e-06,-0.07897842468190158,-0.4568614526321276,155.3376564689729,4.103999940527949e-12,243664720879.9319,-0.000171291175280247,6.676423900803589,-6.676423900803589
1.548967010998397e-06,-0.1275994681752024,-0.4464327717608617,155.2304388500914,4.098653002845943e-12,243982596064.0336,-0.0001498534092018104,6.663837886288213,-6.663837886288213
1.549000311732813e-06,-0.1748480337236813,-0.430886893766232,155.123351689539,4.094114810509079e-12,244253042790.3794,-0.0001227052675502103,6.65073306194072,-6.65073306194072
1.549033613899104e-06,-0.2202070410583567,-0.4104063094785819,155.0163713574703,4.09055224965809e-12,244465768670.6203,-9.12491088587322e-05,6.636914353603057,-6.636914353603057
1.54906691749736e-06,-0.2631838439841894,-0.3852187027045929,154.9094704712419,4.088078438349702e-12,244613701786.9172,-5.731282358234479e-05,6.622230020298753,-6.622230020298753
1.549100222527675e-06,-0.3033111186271111,-0.3555933381314345,154.8026194864456,4.086636322002937e-12,244700022513.8412,-2.928829140245518e-05,6.606593689911559,-6.606593689911559
1.549133528990141e-06,-0.3401427034220168,-0.3218381196108354,154.6957940036304,4.086386789879648e-12,244714964935.9189,1.430334777823716e-05,6.590072480743943,-6.590072480743943
1.549166836884851e-06,-0.3732733594003751,-0.2843039663757195,154.5889560660296,4.087422771822852e-12,244652940452.7523,4.790231974495264e-05,6.572581389778707,-6.572581389778707
1.549200146211897e-06,-0.4023223788821477,-0.2433767513993418,154.4820764152031,4.089517445671849e-12,244527627839.8941,7.78680457185007e-05,6.554200186866561,-6.554200186866561
1.54923345697137e-06,-0.426942297237262,-0.1994798735104115,154.3751289541523,4.092539240571642e-12,244347076769.952,0.0001035619634063483,6.535063034743182,-6.535063034743182
1.549266769163364e-06,-0.4468231906936856,-0.1530736549527955,154.2680913038345,4.09631564738547e-12,244121812399.458,0.0001231658239848203,6.515344824204257,-6.515344824204257
1.549300082787971e-06,-0.4616969328540337,-0.1046542798841204,154.1609463871736,4.100626273846636e-12,243865188685.4199,0.0001356245087235131,6.495260209988344,-6.495260209988344
1.549333397845284e-06,-0.4713428391207245,-0.05475194278637281,154.0536833486972,4.105239149460073e-12,243591168161.6701,0.0001412997382491167,6.475051970424499,-6.475051970424499
1.549366714335394e-06,-0.4755940779325199,-0.003927171516366775,153.9462972402862,4.109907777754806e-12,243314462045.2502,0.000138959623792399,6.454975124298365,-6.454975124298365
1.549400032258395e-06,-0.4743435308202525,0.04723375744185688,153.8387900949395,4.114364941968838e-12,243050875190.8314,0.0001285941445605935,6.435289550577493,-6.435289550577493
1.549433351614379e-06,-0.4675498212529866,0.09812536813509048,153.7311709364037,4.118332011322554e-12,242816751357.2714,0.0001095302768440911,6.416245615222564,-6.416245615222564
1.549466672403437e-06,-0.4552412525430672,0.1481304775566138,153.623456366344,4.121503151574979e-12,242629924865.6071,8.081038621073186e-05,6.398095722029431,-6.398095722029431
1.549499994625664e-06,-0.4375197735875332,0.1966286291188289,153.5156713995507,4.123826170638943e-12,242493247440.8979,5.861771071310349e-05,6.381091074462793,-6.381091074462793
1.54953331828115e-06,-0.4145688649855491,0.2430169372217223,153.4078353666378,4.125234400994607e-12,242410467574.6175,2.590135287257617e-05,6.365298458785674,-6.365298458785674
1.549566643369989e-06,-0.3866431686353766,0.2867105194061411,153.2999767682159,4.12550542036827e-12,242394542754.166,-9.635403245495755e-06,6.350817228676908,-6.350817228676908
1.549599969892273e-06,-0.3540695803494565,0.3271575431912781,153.1921265646115,4.124575499166317e-12,242449192699.255,-4.61704861680012e-05,6.337688736948418,-6.337688736948418
1.549633297848094e-06,-0.3172419204161406,0.3638502822080559,153.0843165886414,4.122454469804724e-12,242573934369.5818,-8.111105788492026e-05,6.325891638916601,-6.325891638916601
1.549666627237546e-06,-0.2766128873659764,0.3963347712746009,152.9765772865281,4.119209764469878e-12,242765010081.6595,-0.0001135936003837464,6.315347090196219,-6.315347090196219
1.54969995806072e-06,-0.2326851818235745,0.4242185022690401,152.8689369652862,4.114953250118088e-12,243016126603.942,-0.0001418158872557918,6.305916637904789,-6.305916637904789
1.549733290317709e-06,-0.1860009522370875,0.447176200421847,152.7614202219913,4.109858444156896e-12,243317382724.3926,-0.0001638818668319705,6.297406619821873,-6.297406619821873
1.549766624008606e-06,-0.1371303560472209,0.4649527570218366,152.6540462910164,4.104140802225887e-12,243656357856.3505,-0.0001791726401435739,6.289583794958006,-6.289583794958006
1.549799959133502e-06,-0.08666101503264592,0.4773643275812291,152.5468285039864,4.097985990938696e-12,244022308082.8389,-0.0001900959549906521,6.282178346689646,-6.282178346689646
1.549833295692492e-06,-0.03518892795793713,0.4842947034008123,152.4397763873916,4.091640082238011e-12,244400773259.8583,-0.0001906217137240081,6.274937358541566,-6.274937358541566
1.549866633685667e-06,0.01669182687292022,0.4856960964116566,152.3328904065827,4.08552407580663e-12,244766639834.9553,-0.0001762876882611324,6.267581410489358,-6.267581410489358
1.549899973113119e-06,0.06839957399630553,0.4815879474778686,152.2261580753926,4.079941223141007e-12,245101570171.6738,-0.0001586226221612749,6.259752507144526,-6.259752507144526
1.549933313974941e-06,0.1193665369300633,0.4720436995266034,152.1195640031713,4.075070646502896e-12,245394518708.0794,-0.0001335465278314427,6.251167607164071,-6.251167607164071
1.549966656271227e-06,0.1690442170476836,0.4571888873593865,152.0130863380511,4.071149446580995e-12,245630874798.7164,-0.0001016629083603492,6.241579029245684,-6.241579029245684
1.550000000002068e-06,0.2169061965655563,0.4371967448379928,151.9066972921845,4.06838794850381e-12,245797601570.3615,-6.397612022339299e-05,6.230777668428654,-6.230777668428654
1.550033345167557e-06,0.262449687803568,0.4122839659366396,151.8003640165103,4.066943224634743e-12,245884917680.3571,-2.267744171222465e-05,6.218603771772599,-6.218603771772599
1.550066691767787e-06,0.3051957072915198,0.3827074237611437,151.6940505103954,4.066920076204978e-12,245886317228.3297,2.128814265854765e-05,6.204961629414067,-6.204961629414067
1.55010003980285e-06,0.3446898345979058,0.348762463920756,151.5877184450747,4.068380241219923e-12,245798067218.0596,6.628216675266762e-05,6.189818322795405,-6.189818322795405
1.550133389272838e-06,0.3805027054616813,0.3107819178512093,151.4813285918425,4.071310783573628e-12,245621140993.3784,0.0001094643661133244,6.173208311696744,-6.173208311696744
1.550166740177845e-06,0.4122306263986328,0.2691364049388036,151.3748432983192,4.07554794930845e-12,245365779629.6282,0.0001446308745634003,6.155238360577481,-6.155238360577481
1.550200092517964e-06,0.4394939624005076,0.224235498773373,151.2682318979427,4.080997965423669e-12,245038103050.4103,0.0001821829334851093,6.136143012755079,-6.136143012755079
1.550233446293286e-06,0.4619502706261481,0.1765289424643322,151.1614616414083,4.08761624067967e-12,244641360910.5645,0.0002146695087948597,6.116136507516369,-6.116136507516369
1.550266801503904e-06,0.4792948663371945,0.1265060080693313,151.0545041936797,4.095131647050838e-12,244192393844.0815,0.000235958659387588,6.095465223746396,-6.095465223746396
1.550300158149911e-06,0.491262721532419,0.07469618386236192,150.9473409818246,4.103210889439019e-12,243711577821.6113,0.0002484568240802426,6.074462267225686,-6.074462267225686
1.5503335162314e-06,0.4976385894370355,0.02166778622616434,150.8399610976866,4.111529274445676e-12,243218504174.4162,0.0002502759555399257,6.053493271586196,-6.053493271586196
1.550366875748463e-06,0.4982652171247547,-0.03197482439775241,150.7323629454589,4.119741009208864e-12,242733705289.8953,0.00024204158617289,6.032940692689924,-6.032940692689924
1.550400236701193e-06,0.4930518296270008,-0.08559721572324769,150.6245536973308,4.127508889262804e-12,242276885847.8717,0.0002236457530195125,6.013188663843819,-6.013188663843819
1.550433599089683e-06,0.4819819755904026,-0.1385427677187354,150.5165493887829,4.134487687560941e-12,241867935175.7679,0.0001947180989728927,5.994607616355683,-5.994607616355683
1.550466962914025e-06,0.4651205637723786,-0.1901427197674845,150.4083752427655,4.140357041280492e-12,241525064150.1993,0.0001571220950048792,5.977534221233904,-5.977534221233904
1.550500328174313e-06,0.4426183792886716,-0.2397290515348423,150.3000640454536,4.144848422142851e-12,241263346243.9161,0.0001121038594218329,5.96225872203009,-5.96225872203009
1.550533694870638e-06,0.4147140908237381,-0.2866484409671058,150.1916550602378,4.147621200417636e-12,241102056258.0081,5.409773707720948e-05,5.949011611357765,-5.949011611357765
1.550567063003093e-06,0.3817321557558074,-0.3302719656589431,150.0831988836763,4.148599482856915e-12,241045201912.6595,4.539061617561665e-06,5.938022636827745,-5.938022636827745
1.550600432571772e-06,0.3440828007714627,-0.3700237404902598,149.9747387473624,4.147851274068535e-12,241088682772.1579,-4.938168060558804e-05,5.929312518863359,-5.929312518863359
1.550633803576767e-06,0.3022490044988422,-0.4053840825023668,149.8663216921218,4.145286057698867e-12,241237875041.8784,-0.0001043563700520762,5.92285042284402,-5.92285042284402
1.55066717601817e-06,0.2567770465430817,-0.4359017684886202,149.7579956823436,4.140946443514712e-12,241490686643.9041,-0.0001557142485394414,5.918536837592077,-5.918536837592077
1.550700549896075e-06,0.2082636276242743,-0.4612042602165766,149.6498055309321,4.13498739870365e-12,241838705557.7262,-0.0002013930928213796,5.916190675412522,-5.916190675412522
1.550733925210573e-06,0.15734148207822,-0.481003312645928,149.5417910995634,4.127631731431443e-12,242269675461.867,-0.0002393909856885682,5.915556102492159,-5.915556102492159
1.550767301961759e-06,0.1046645397698267,-0.4950974331364618,149.4339855512523,4.119162586847046e-12,242767790519.6346,-0.0002680960507172606,5.916308950784977,-5.916308950784977
1.550800680149725e-06,0.05089343273897357,-0.503370528641831,149.3264139429674,4.109907408629861e-12,243314483898.1603,-0.0002864680032273416,5.918074863256811,-5.918074863256811
1.550834059774563e-06,-0.003317373362494516,-0.5057879256932379,149.2190923167949,4.10022690773319e-12,243888941393.4532,-0.0002935563915993435,5.920444027814543,-5.920444027814543
1.550867440836366e-06,-0.05733061328461365,-0.5023902587360022,149.1120268693409,4.090497806559361e-12,244469022424.713,-0.0002893551250127648,5.922985351129661,-5.922985351129661
1.550900823335227e-06,-0.1105346351419691,-0.4932854892304848,149.0052139451443,4.080954947171116e-12,245040686051.4821,-0.0002823733087467127,5.925266988130793,-5.925266988130793
1.550934207271239e-06,-0.162343996175536,-0.47863624273744,148.8986474617097,4.072089162955338e-12,245574190540.1318,-0.0002487681531136975,5.926971090716409,-5.926971090716409
1.550967592644494e-06,-0.2122177795005155,-0.4586653200381523,148.7922980995491,4.064373862761397e-12,246040357941.0347,-0.000213429039124659,5.927616578622571,-5.927616578622571
1.551000979455087e-06,-0.2596475033413103,-0.4336333886285035,148.6861350232107,4.057966027985414e-12,246428874244.7783,-0.0001704261488230821,5.926860315771014,-5.926860315771014
1.551034367703108e-06,-0.3041605037435354,-0.4038374842065844,148.5801207051774,4.053103661370681e-12,246724506340.8567,-0.0001208370783617693,5.92441995376393,-5.92441995376393
1.551067757388651e-06,-0.3453186978194427,-0.3696061560667348,148.4742118656344,4.0499700354525e-12,246915407088.5047,-6.686431887107293e-05,5.920082749474489,-5.920082749474489
1.55110114851181e-06,-0.3827165275495114,-0.3312964551461337,148.3683613943602,4.048679277289487e-12,246994126111.5355,-1.044835092759999e-05,5.913712409722863,-5.913712409722863
1.551134541072676e-06,-0.4159792137629825,-0.2892924876776437,148.26252004422,4.049281380317116e-12,246957399616.8392,4.650923030423978e-05,5.905253250735159,-5.905253250735159
1.551167935071343e-06,-0.4447615000852724,-0.2440052160052474,148.1566380910037,4.051755282648772e-12,246806613489.8121,0.0001016540689338907,5.894735704791433,-5.894735704791433
1.551201330507903e-06,-0.4687476834266989,-0.19587375722787,148.0506673888317,4.056007482800549e-12,246547868622.1581,0.0001530023829527854,5.882272751362128,-5.882272751362128
1.55123472738245e-06,-0.4876531531960648,-0.1453670785476636,147.944563102372,4.061851514867623e-12,246193145254.0038,0.0001969714596760944,5.868055770985221,-5.868055770985221
1.551268125695076e-06,-0.50122624892003,-0.09298625211567207,147.83828683542,4.068959253589482e-12,245763090185.2453,0.0002286624581731274,5.852368418004862,-5.852368418004862
1.551301525445875e-06,-0.5092517953677023,-0.03926762642967153,147.7318109092099,4.077207160754566e-12,245265928507.5254,0.0002652270960335913,5.835603169688019,-5.835603169688019
1.551334926634938e-06,-0.5115695737255461,0.01522436829240728,147.6251033869346,4.086367991927004e-12,244716090664.275,0.0002833057512408013,5.81806118425675,-5.81806118425675
1.551368329262359e-06,-0.5080668885285249,0.06989185459640596,147.5181484716755,4.095942804063855e-12,244144034191.062,0.000289991050224893,5.800164533290476,-5.800164533290476
1.551401733328232e-06,-0.4986927751347979,0.1241094341057526,147.4109403146791,4.105544924350267e-12,243573025853.1412,0.0002849163365537799,5.782354868960508,-5.782354868960508
1.551435138832647e-06,-0.4834663821222788,0.1772307438223982,147.3034833368476,4.114773375793116e-12,243026749877.1428,0.0002675948637215978,5.765075836577481,-5.765075836577481
1.5514685457757e-06,-0.4624844081848192,0.228597320581108,147.1957926551657,4.123236551395443e-12,242527923764.5403,0.0002390774076029901,5.748758746862524,-5.748758746862524
1.551501954157482e-06,-0.4359272743579637,0.2775505823009565,147.0878931663484,4.130579515567852e-12,242096779938.7648,0.0002005115608450453,5.733799114629367,-5.733799114629367
1.551535363978088e-06,-0.404062446843964,0.3234456420052679,146.9798185457685,4.136481637733923e-12,241751345123.2983,0.0001528060696192882,5.72053963686077,-5.72053963686077
1.551568775237608e-06,-0.3672446924613406,0.3656660738778342,146.8716104548353,4.140683340871459e-12,241506031173.4772,9.87092972156895e-05,5.709257779377687,-5.709257779377687
1.551602187936137e-06,-0.3259127374528287,0.4036398570568907,146.763316141331,4.142960654392019e-12,241373279502.3974,3.760627159158921e-05,5.700148994436216,-5.700148994436216
1.551635602073768e-06,-0.2805821405840379,0.4368517788777636,146.6549889773337,4.143176410120348e-12,241360709999.5418,-2.469089161832754e-05,5.693351848076421,-5.693351848076421
1.551669017650593e-06,-0.231835792175226,0.4648594116989533,146.5466833826881,4.14145372388467e-12,241461106816.8603,-7.841472968607203e-05,5.688902804296233,-5.688902804296233
1.551702434666705e-06,-0.1803088056689609,0.487309145802041,146.4384462921597,4.137916265178064e-12,241667529238.1655,-0.0001333001011228397,5.686660439674862,-5.686660439674862
1.551735853122198e-06,-0.1266734339394844,0.5039330213102348,146.3303256593314,4.132639576761617e-12,241976098187.4958,-0.0001824937100960565,5.686448432683492,-5.686448432683492
1.551769273017164e-06,-0.07162347536847369,0.5145558927755423,146.2223644690918,4.125863917011111e-12,242373481073.1294,-0.0002229920151723612,5.688008340533779,-5.688008340533779
1.551802694351697e-06,-0.01585794882348952,0.5190950670775749,146.1145981127215,4.11790674648978e-12,242841827550.4729,-0.0002531804516554305,5.691010779517453,-5.691010779517453
1.551836117125889e-06,0.03993359400848766,0.5175561900095766,146.007052976164,4.109119841218074e-12,243361118351.7023,-0.0002726225963733577,5.695071422886792,-5.695071422886792
1.551869541339834e-06,0.09508330312926883,0.5100264412503309,145.899746057515,4.09988747085753e-12,243909133386.7367,-0.000279813298477194,5.699768865469964,-5.699768865469964
1.551902966993624e-06,0.1489553271835046,0.4966658227641568,145.79268365055,4.090619238182353e-12,244461765266.7045,-0.000274744859498946,5.704663284618844,-5.704663284618844
1.551936394087353e-06,0.2009527495161685,0.4776973337011713,145.6858613366133,4.0817059049809e-12,244995603132.4309,-0.0002585554088310122,5.709315855347973,-5.709315855347973
1.551969822621113e-06,0.2505214147386704,0.4533972442586001,145.5792649778608,4.07343164934632e-12,245493256321.2333,-0.0002364865596372095,5.713307040507636,-5.713307040507636
1.552003252594998e-06,0.2971481005265187,0.4240845052133717,145.4728752969202,4.066162725830658e-12,245932115221.9048,-0.000198388876147622,5.716308454685127,-5.716308454685127
1.552036684009101e-06,0.3403682445830851,0.3901170518902666,145.3666590057289,4.060332572881414e-12,246285244385.8682,-0.0001503950676548716,5.717973833882885,-5.717973833882885
1.552070116863515e-06,0.379761739721672,0.3518827973587419,145.2605741638759,4.056148196242205e-12,246539315532.5154,-9.992126857832827e-05,5.717996097173317,-5.717996097173317
1.552103551158332e-06,0.4149458314650454,0.3097940595196544,145.1545766596646,4.053718630778257e-12,246687076998.241,-4.541364011540452e-05,5.716183078610653,-5.716183078610653
1.552136986893647e-06,0.4455751927615138,0.2642864658149007,145.0486188516178,4.053130017082771e-12,246722902000.5007,1.02037833771412e-05,5.712424264965379,-5.712424264965379
1.552170424069551e-06,0.4713399139655422,0.2158185328181766,144.9426521240368,4.054395830476152e-12,246645873223.1281,6.550796204039342e-05,5.706693781909836,-5.706693781909836
1.552203862686139e-06,0.4919649596195221,0.1648718797424184,144.8366281308653,4.057467271746377e-12,246459166032.8019,0.000118197143327268,5.699051689744189,-5.699051689744189
1.552237302743503e-06,0.5072108680900288,0.1119525301133458,144.7305008079512,4.062209402596097e-12,246171455208.812,0.0001654216188344047,5.68964117271607,-5.68964117271607
1.552270744241736e-06,0.5168762071036351,0.0575926844445723,144.624228864708,4.068421785977035e-12,245795557246.9852,0.0002061148881275443,5.678681646987071,-5.678681646987071
1.552304187180932e-06,0.5208018515622208,0.002351255112079985,144.5177767171627,4.075856280237326e-12,245347218165.8409,0.0002384921215041314,5.666461089980489,-5.666461089980489
1.552337631561184e-06,0.5188766848986445,-0.05318629344208623,144.4111160492211,4.084086779853788e-12,244852779557.1965,0.0002536978413170724,5.653324393914212,-5.653324393914212
1.552371077382584e-06,0.5110415208584224,-0.1084057191844846,144.3042335565347,4.092849237225829e-12,244328569668.4516,0.0002702810013739049,5.639722183679678,-5.639722183679678
1.552404524645226e-06,0.4973061240065821,-0.1626783200968333,144.1971147291701,4.101923007646164e-12,243788096006.6671,0.0002722907355780735,5.626020613002174,-5.626020613002174
1.552437973349204e-06,0.4777480725568892,-0.2153603569226185,144.0897577995487,4.110831838774489e-12,243259768149.0463,0.0002603956978678501,5.612626118876186,-5.612626118876186
1.55247142349461e-06,0.4525209433038617,-0.2658020561098596,143.9821731593698,4.119164347507735e-12,242767686753.0284,0.0002378094231930629,5.59995164168325,-5.59995164168325
1.552504875081537e-06,0.4218599279375057,-0.3133604040275549,143.8743805508936,4.12657629541989e-12,242331639696.0612,0.0002053360472862852,5.58838374216754,-5.58838374216754
1.552538328110079e-06,0.3860842956717361,-0.357412413705134,143.7664083648891,4.132748158435846e-12,241969740633.4283,0.0001636516532133927,5.578265136448221,-5.578265136448221
1.552571782580329e-06,0.3455971366197202,-0.3973695138112815,143.6582930504552,4.137418683335031e-12,241696593102.3288,0.0001155661729900911,5.569876276084517,-5.569876276084517
1.55260523849238e-06,0.3008808444654252,-0.4326925534837811,143.5500766584133,4.140407611334909e-12,241522114214.6413,6.311357137372069e-05,5.563426043882654,-5.563426043882654
1.552638695846325e-06,0.2524895681244814,-0.462905686798858,143.4418050629878,4.141597595336291e-12,241452718903.9479,8.021991992091574e-06,5.559041901579485,-5.559041901579485
1.552672154642257e-06,0.2010387772682708,-0.4876085945499519,143.333526450685,4.140957019427164e-12,241490069882.0425,-4.631125516056748e-05,5.556760776846962,-5.556760776846962
1.55270561488027e-06,0.1471913187945791,-0.5064859771272735,143.2252883488192,4.138424780846714e-12,241637833947.8727,-0.0001050455524792044,5.556532879278061,-5.556532879278061
1.552739076560458e-06,0.09164482010800389,-0.5193078985623283,143.1171421387544,4.134257985140253e-12,241881373536.5079,-0.0001440024114059385,5.55831078335093,-5.55831078335093
1.552772539682912e-06,0.03510986359717767,-0.525950589624449,143.0091219046208,4.128791624099258e-12,242201615156.1442,-0.0001827063164711665,5.561790870815894,-5.561790870815894
1.552806004247727e-06,-0.02170122969130486,-0.5263767570641056,142.9012615121884,4.122183325899654e-12,242589890099.5028,-0.0002122360702689474,5.566690429528625,-5.566690429528625
1.552839470254995e-06,-0.07808974385103412,-0.5206373775887297,142.7935868037402,4.114750690914887e-12,243028089698.8334,-0.0002319536302092726,5.572674306267954,-5.572674306267954
1.552872937704811e-06,-0.1333825585293131,-0.5088650136648047,142.686115038791,4.106845819366598e-12,243495871036.6757,-0.000240437814626898,5.57936680554284,-5.57936680554284
1.552906406597266e-06,-0.1869420826938548,-0.4912646515244067,142.5788536494875,4.098844399810585e-12,243971203211.8643,-0.0002377029276253465,5.586375056054054,-5.586375056054054
1.552939876932455e-06,-0.2381729224682402,-0.468104047534249,142.4718002518536,4.091108324610989e-12,244432540195.5928,-0.0002245619343171001,5.593305693380777,-5.593305693380777
1.552973348710471e-06,-0.2865258622951125,-0.4397043084258223,142.3649433559015,4.08398351418181e-12,244858970788.5589,-0.0002011590337167505,5.599778015444126,-5.599778015444126
1.553006821931407e-06,-0.3314996669190254,-0.4064303848715537,142.2582624906402,4.077790637749284e-12,245230834251.9382,-0.0001688614130171367,5.605446362298076,-5.605446362298076
1.553040296595357e-06,-0.3726407576178196,-0.3686834015111367,142.1517293993666,4.072761706763594e-12,245533638351.4189,-0.0001316013151082242,5.610013126118972,-5.610013126118972
1.553073772702413e-06,-0.4095403025168044,-0.3268948356901334,142.0453114799914,4.069030524188473e-12,245758785552.3497,-9.131571061249398e-05,5.613255746024851,-5.613255746024851
1.553107250252669e-06,-0.4418316655217085,-0.2815225774996967,141.9389734797046,4.066897371860784e-12,245887689942.4821,-3.612325818613651e-05,5.615048292323234,-5.615048292323234
1.553140729246219e-06,-0.4691988412582215,-0.233047296414911,141.8326670956896,4.066518212674699e-12,245910616330.9824,1.347161658264417e-05,5.615231642100557,-5.615231642100557
1.553174209683155e-06,-0.4913617166942836,-0.1819712132690423,141.7263489203613,4.067790006498929e-12,245833732420.3914,6.249968177117582e-05,5.613787748497425,-5.613787748497425
1.553207691563571e-06,-0.5080806107931458,-0.128818208831503,141.619976038525,4.070655991279028e-12,245660650799.8711,0.0001086954884272813,5.610780460352984,-5.610780460352984
1.553241174887561e-06,-0.5191574949930418,-0.07413438965547089,141.5135080104925,4.074981389723477e-12,245399893732.4861,0.0001496649813210362,5.606350711284764,-5.606350711284764
1.553274659655217e-06,-0.5244390026700887,-0.01848865177245845,141.4069089681203,4.080570330640228e-12,245063782503.9284,0.0001841541763731757,5.600706043755532,-5.600706043755532
1.553308145866634e-06,-0.5238204014063275,0.03752801065172504,141.300148713166,4.087177352633857e-12,244667630915.3995,0.0002104567526417939,5.594117778354359,-5.594117778354359
1.553341633521904e-06,-0.5172511949338499,0.09330401981733627,141.1932042118369,4.094501705140044e-12,244229963012.2628,0.0002269788624441493,5.58690735135558,-5.58690735135558
1.553375122621121e-06,-0.5047417785189396,0.1482105410039023,141.086060991126,4.102211567589955e-12,243770947335.0003,0.0002334611188223337,5.57942772210014,-5.57942772210014
1.553408613164378e-06,-0.4863695648090023,0.2016073075423091,140.978713367022,4.109906909984034e-12,243314513418.9633,0.0002260921940954925,5.572054266418235,-5.572054266418235
1.553442105151769e-06,-0.4622839191348554,0.2528480417367387,140.8711677827411,4.117220099157445e-12,242882327375.3671,0.0002106209022157222,5.56520226003166,-5.56520226003166
1.553475598583387e-06,-0.4327141979648528,0.301294534015962,140.7634377765736,4.123927432079159e-12,242487293113.1648,0.0001898958605821732,5.5592400263106,-5.5592400263106
1.553509093459325e-06,-0.3979715319735156,0.3463309003319802,140.6555414884148,4.129727835409466e-12,242146707932.1098,0.0001564505726113033,5.554455465656397,-5.554455465656397
1.553542589779678e-06,-0.3584459621516544,0.3873705740179515,140.5475081986672,4.134282662550879e-12,241879929753.7613,0.000115510160784719,5.551132560480764,-5.551132560480764
1.553576087544537e-06,-0.3146053426783892,0.4238730607891694,140.4393737539176,4.137381041667251e-12,241698792044.7925,6.948103200143263e-05,5.549489118037996,-5.549489118037996
1.553609586753998e-06,-0.2669883799186457,0.4553572406206852,140.3311784603476,4.138886254656375e-12,241610892030.4271,2.038560929577041e-05,5.549674309658567,-5.549674309658567
1.553643087408153e-06,-0.2161952729528044,0.4814134857614765,140.2229653130737,4.138732128222797e-12,241619889622.914,-2.958593021167121e-05,5.551758291999713,-5.551758291999713
1.553676589507095e-06,-0.1628756558375845,0.5017137645599247,140.1147780782565,4.136935530720793e-12,241724820842.3897,-7.766586543116256e-05,5.555723488774084,-5.555723488774084
1.553710093050919e-06,-0.1077139774004424,0.5160180760380924,140.006658869023,4.133595774679532e-12,241920123425.1135,-0.0001217005151119872,5.561474676747108,-5.561474676747108
1.553743598039718e-06,-0.05141449005890399,0.5241780494782913,139.8986462588157,4.128881989980449e-12,242196314262.9648,-0.0001596767452849202,5.568840287437455,-5.568840287437455
1.553777104473584e-06,0.005313939251322364,0.5261372551763981,139.790773517529,4.122937826074234e-12,242545495999.4332,-0.000195129804409927,5.577575911018448,-5.577575911018448
1.553810612352613e-06,0.06176936388659464,0.5219240457469665,139.6830717076588,4.116098913011634e-12,242948486208.3473,-0.0002130671199286178,5.587446214616757,-5.587446214616757
1.553844121676896e-06,0.1172757130268564,0.5116551426288657,139.575556550133,4.108824230720884e-12,243378627034.7593,-0.0002211212461138796,5.598081305843378,-5.598081305843378
1.553877632446528e-06,0.1711901305802768,0.4955210209445655,139.4682351089309,4.101415092013671e-12,243818286509.7496,-0.0002210732366864106,5.609087730994219,-5.609087730994219
1.553911144661602e-06,0.2229086100123337,0.4737752953232877,139.361107350347,4.094181717966739e-12,244249051186.8688,-0.0002106128102874669,5.620097238544588,-5.620097238544588
1.553944658322212e-06,0.2718719775698191,0.4467271561230428,139.2541641179439,4.087464708828048e-12,244650430336.4906,-0.0001902396407827605,5.63075184348653,-5.63075184348653
1.553978173428451e-06,0.3175684968038869,0.4147324965822793,139.1473875691747,4.081576358447656e-12,245003379130.785,-0.0001611458420540195,5.64071594887834,-5.64071594887834
1.554011689980413e-06,0.3595339469216983,0.3781854727151979,139.0407522188072,4.076787094318325e-12,245291200365.5194,-0.0001246399588508149,5.649700453768066,-5.649700453768066
1.554045207978191e-06,0.397350776035116,0.3375122776416717,138.9342260845503,4.073319349446099e-12,245500024479.0487,-8.227933306449659e-05,5.657470694673878,-5.657470694673878
1.554078727421879e-06,0.4306465783451057,0.293166413127151,138.8277720508982,4.071332441737032e-12,245619834368.856,-3.62742060368417e-05,5.663853221347993,-5.663853221347993
1.554112248311571e-06,0.4590917875659709,0.2456253503122736,138.7213498053624,4.070916859752305e-12,245644908616.6906,1.147777304258046e-05,5.66875156794873,-5.66875156794873
1.554145770647359e-06,0.4823985796251463,0.1953890942233284,138.6149175010943,4.071977289546796e-12,245580937439.6826,5.178841623442705e-05,5.672145815879079,-5.672145815879079
